serverTime,deltaT,url,success,length,path
1535063231.575586,2.2165157794952393,https://job.jobnet.dk/CV/FindWork/Search?Offset=2200&SortValue=BestMatch,True,106543,C:\Notebooks\group19\Eksamensprojekt/102
1535063233.777933,2.2023468017578125,https://job.jobnet.dk/CV/FindWork/Search?Offset=2220&SortValue=BestMatch,True,106142,C:\Notebooks\group19\Eksamensprojekt/103
1535063235.9887388,2.210805892944336,https://job.jobnet.dk/CV/FindWork/Search?Offset=2240&SortValue=BestMatch,True,106880,C:\Notebooks\group19\Eksamensprojekt/104
1535063238.178325,2.1895861625671387,https://job.jobnet.dk/CV/FindWork/Search?Offset=2260&SortValue=BestMatch,True,106587,C:\Notebooks\group19\Eksamensprojekt/105
1535063240.3818738,2.2035489082336426,https://job.jobnet.dk/CV/FindWork/Search?Offset=2280&SortValue=BestMatch,True,107166,C:\Notebooks\group19\Eksamensprojekt/106
1535063242.6074395,2.2255656719207764,https://job.jobnet.dk/CV/FindWork/Search?Offset=2300&SortValue=BestMatch,True,107115,C:\Notebooks\group19\Eksamensprojekt/107
1535063244.8283746,2.220935106277466,https://job.jobnet.dk/CV/FindWork/Search?Offset=2320&SortValue=BestMatch,True,106439,C:\Notebooks\group19\Eksamensprojekt/108
1535063247.0443695,2.2159948348999023,https://job.jobnet.dk/CV/FindWork/Search?Offset=2340&SortValue=BestMatch,True,106995,C:\Notebooks\group19\Eksamensprojekt/109
1535063249.2478838,2.203514337539673,https://job.jobnet.dk/CV/FindWork/Search?Offset=2360&SortValue=BestMatch,True,106511,C:\Notebooks\group19\Eksamensprojekt/110
1535063251.4854877,2.2376039028167725,https://job.jobnet.dk/CV/FindWork/Search?Offset=2380&SortValue=BestMatch,True,106848,C:\Notebooks\group19\Eksamensprojekt/111
1535063253.696213,2.2107253074645996,https://job.jobnet.dk/CV/FindWork/Search?Offset=2400&SortValue=BestMatch,True,106851,C:\Notebooks\group19\Eksamensprojekt/112
1535063255.9102197,2.2140066623687744,https://job.jobnet.dk/CV/FindWork/Search?Offset=2420&SortValue=BestMatch,True,106883,C:\Notebooks\group19\Eksamensprojekt/113
1535063258.1262188,2.215999126434326,https://job.jobnet.dk/CV/FindWork/Search?Offset=2440&SortValue=BestMatch,True,107053,C:\Notebooks\group19\Eksamensprojekt/114
1535063260.3476877,2.221468925476074,https://job.jobnet.dk/CV/FindWork/Search?Offset=2460&SortValue=BestMatch,True,106865,C:\Notebooks\group19\Eksamensprojekt/115
1535063262.5392327,2.191545009613037,https://job.jobnet.dk/CV/FindWork/Search?Offset=2480&SortValue=BestMatch,True,106629,C:\Notebooks\group19\Eksamensprojekt/116
