serverTime,deltaT,url,success,length,path
1535313457.1484296,2.4526262283325195,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16753,True,140992,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313459.5895422,2.441112518310547,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16754,True,129279,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313462.2621648,2.6726226806640625,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16755,True,139286,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313464.793366,2.531201124191284,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16756,True,136034,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313467.3456445,2.552278518676758,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16757,True,142723,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313469.814121,2.4684765338897705,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16758,True,142078,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313472.346747,2.532625913619995,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16759,True,143355,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313474.8588543,2.5121073722839355,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16760,True,136494,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313477.4145427,2.5556883811950684,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16761,True,132731,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313479.8937824,2.4792397022247314,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16762,True,131342,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313482.6373565,2.7435741424560547,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16763,True,129080,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313485.082452,2.4450955390930176,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16764,True,125987,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313487.5553343,2.4728822708129883,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16765,True,113945,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313489.966378,2.411043643951416,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16766,True,110005,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313492.424666,2.4582879543304443,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16767,True,133807,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313494.892457,2.4677910804748535,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16768,True,118071,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313497.4588466,2.566389560699463,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16769,True,111350,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313499.8951852,2.4363386631011963,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16770,True,118889,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313502.291233,2.396047830581665,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16771,True,119623,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313504.705781,2.414547920227051,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16772,True,121422,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313507.0931647,2.3873836994171143,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16773,True,116139,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313509.5687754,2.4756107330322266,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16774,True,114749,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313512.0545611,2.485785722732544,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16775,True,121386,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313514.502658,2.448096752166748,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16776,True,121282,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313516.9195385,2.4168806076049805,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16777,True,131403,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313519.3437397,2.424201250076294,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16778,True,116304,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313521.7700493,2.426309585571289,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16779,True,115432,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313524.217821,2.4477715492248535,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16780,True,118627,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313526.664952,2.4471311569213867,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16781,True,115268,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313529.2342215,2.5692694187164307,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16782,True,122911,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313531.5879447,2.3537232875823975,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16783,True,115577,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313534.066523,2.4785783290863037,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16784,True,121873,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313536.4614062,2.394883155822754,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16785,True,119349,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313538.9269595,2.4655532836914062,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16786,True,116417,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313541.3477387,2.420779228210449,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16787,True,125110,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313543.83905,2.4913113117218018,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16788,True,121423,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313546.4194443,2.5803942680358887,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16789,True,120484,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313548.882448,2.463003635406494,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16790,True,116011,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313551.2396238,2.357175827026367,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16791,True,115029,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313553.7650971,2.5254733562469482,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16792,True,129845,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313556.22075,2.455652952194214,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16793,True,125837,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313558.6232119,2.4024617671966553,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16794,True,114836,C:\Users\pot\Documents\GitHub/jobindex2.txt
